ccode,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,IncomeGroup,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,ComplexityGroup,LMF_open_pv,FIN_CUR,CAPITAL,period
ARM,2008,22963.068359375,3.10579562187195,22.0251157879829,7.89591844602855,2.06634597356069,1.06754122830734,9.71890946394807,-0.850369416915853,62.9755744934082,56.2085494995117,69.7425918579102,61.9792976379395,53.3829727172852,70.5756225585938,63.9718399047852,59.034122467041,68.9095611572266,8.94995335353386,55.7028649181459,15.0471063000578,40.6557586180882,2907618,1754799662.97283,1702512547.33145,4741291122.57631,4601694176.49079,Upper middle income,4.71046574124085,2.82719988698755,0.533378814385317,318850.308461512,2.34670782089233,1.1,3707,9002,10,0.317870005144915,0.771908763505402,0.000857485851483451,29.29065,0.51763,29.80828,7.65,7.65,7.59,,97.3864077035,69.9,70,85,7.65,7.59,97.3864077035,"",51.13682556,,,"(2005,2010]"
ARM,2009,21363.990234375,3.1085102558136,15.3583884239197,7.39600821189278,2.00094042383967,1.06076638153116,-6.54055497210133,-0.677484677617302,66.9166946411133,64.1052856445313,69.7281036376953,66.0109100341797,59.1675300598145,72.8542938232422,67.8224792480469,69.0430450439453,66.6019134521484,3.40676682683799,58.4788698681044,15.4744750451275,43.0043948229768,2888092,1338222813.98567,1524844205.45858,3718992863.14565,3720302973.40854,Upper middle income,4.66028426837595,2.93414705416379,0.552432343104627,268163.174655633,2.34670782089233,1.1,3848,11622,12,0.444958371877891,1.34389454209066,0.00138760407030527,40.49341,1.23081,41.72422,7.64,7.63,7.76,,97.31305092,69.9,70,86.4,7.63,7.76,97.31305092,"",83.11736298,,,"(2005,2010]"
ARM,2010,23659.970703125,3.11122751235962,13.4905651211739,8.22294523420291,2.10692844589154,1.05685617441301,10.5988022051863,-0.391020711815493,68.82080078125,68.2201232910156,69.4214859008789,69.0857009887695,65.4401168823242,72.7312774658203,68.555908203125,71.000129699707,66.1116943359375,8.17636138473956,66.1473098093357,20.830109172506,45.3172006368297,2877319,1928927462.22841,1928927462.22841,4196501904.80396,4196501904.80396,Upper middle income,4.6123243234263,3.48951967769198,0.588455452395291,297672.023430644,2.34670782089233,1.1,4527,13287,20,0.488876889848812,1.43488120950324,0.00215982721382289,44.60313,1.23168,45.83481,7.61,7.61,7.75,,97.203432656,69.2,75,80.5,7.61,7.75,97.203432656,"",96.04737854,,,"(2005,2010]"
ARM,2011,26272.908203125,3.11395668983459,11.1109457910061,9.13655639151481,2.21228355205694,1.05625474985754,10.5355106165408,-0.0601424555470409,69.7714157104492,70.3455276489258,69.1973266601563,69.8523101806641,68.5872573852539,71.1173553466797,69.690544128418,72.1037902832031,67.2773056030274,7.6500080785929,71.1108704159213,23.756853460251,47.3540169556703,2876538,2409446527.51175,2216304411.51627,4802697121.00024,4099983711.8896,Upper middle income,4.55059676240465,3.44772961701205,0.583386458714644,304882.039305312,2.34670782089233,1.1,5578,15678,21,0.549990140011832,1.54584894498127,0.00207059751528298,48.45914,3.11749,51.57663,7.39,7.39,7.68,,96.924513899,69.7,75,85.5,7.39,7.68,96.924513899,"",109.0698242,,,"(2010,2015]"
ARM,2012,27215.4140625,3.11669158935547,11.5851417183876,9.44349430696123,2.24532607130096,1.05845743496515,3.30425192440114,0.220268510761135,69.140251159668,69.7155609130859,68.56494140625,69.2881546020508,68.311897277832,70.264404296875,68.9923400878906,71.1192016601563,66.8654861450195,2.55802007757907,75.9667433930304,27.5667218763657,48.4000215166647,2884229,2927398422.95477,2418776615.46047,5139753188.43898,3987953329.61664,Upper middle income,4.49723678244602,3.58688727645764,0.581709116003986,306436.249178024,2.34670782089233,1.1,5640,16013,23,0.531123457952726,1.5079574347867,0.00216592899519729,49.78859,3.32123,53.10982,7.34,7.34,7.66,,97.225645168,68.8,75,85.4,7.34,7.66,97.225645168,"",107.4210663,,,"(2010,2015]"
ARM,2013,27434.833984375,3.11943197250366,11.321734637022,9.48151010657653,2.24934359752367,1.06246992173422,0.401752622271312,0.40124867690734,69.1818161010742,70.6516723632813,67.7119445800781,70.6835556030273,69.8485260009766,71.5185852050781,67.680061340332,71.4548187255859,63.9053001403809,5.78966778544654,76.5561957927212,28.3591264995539,48.1970692931673,2897584,3153950545.58344,2626791404.39007,5360220562.33288,3904206309.69469,Upper middle income,4.42023530099595,3.8281416701722,0.590916978658665,322021.40981511,2.34670782089233,1.1,5784,17587,16,0.520097113568924,1.58142253394479,0.00143871953960975,49.37001,2.63183,52.00184,8.08,8.08,7.75,,97.3994983965,69.4,75,85.4,8.08,7.75,97.3994983965,"",116.8772354,,,"(2010,2015]"
ARM,2014,28157.279296875,3.12217807769775,11.9638793170452,9.68862635712334,2.27095265704314,1.06685325370106,2.16090595194758,0.438333196683982,70.606689453125,68.3672866821289,72.846076965332,72.6020278930664,68.0306243896484,77.1734237670898,68.6113357543945,68.7039489746094,68.5187301635742,2.98130868933673,75.6116848388122,28.5651387020776,47.0465461367346,2912403,3316273473.87645,2794906054.18219,5461874861.45165,3865164246.52436,Upper middle income,4.30894199660106,3.73564620973333,0.571154098433599,319354.521625448,2.34670782089233,1.1,4522,15791,18,0.38835451734799,1.35614908965991,0.00154586052902783,36.28955,2.67682,38.96637,8.39,8.39,8.24,,97.219609694,68.9,70,85.5,8.39,8.24,97.219609694,"",103.0300064,,,"(2010,2015]"
AUS,1995,540244.3125,3.4742705821991,26.5621840953827,29.8861546705912,3.39739531865852,2.89462614913951,3.92277114264061,1.07903594437495,58.9914283752442,45.8837852478027,72.0990753173828,48.8807678222656,33.7510871887207,64.0104446411133,69.1020965576172,58.0164833068848,80.1877059936524,4.62776659959758,37.8015516603413,17.9168848710084,19.8846667893329,18072000,65793733293.7333,116841760819.118,73019750519.7505,77859674234.1101,High income,17.3440835929702,120.965141297029,0.315023792515349,265200.616367381,2.34670782089233,1.1,171794,484615,78517,0.452979936875911,1.27781454596272,0.207030662908402,28.46132,15.46542,43.92674,7.76,8.1,7.06,94.75,,74.1,70,77,8.1,7.06,91.969206118,mec,128.4737244,87.5,75,"(1990,1995]"
AUS,1996,571190.875,3.48704934120178,26.4971941709518,31.2609858394248,3.44237086126589,2.90535257449183,4.49755426073613,1.07264253523223,60.9563064575195,47.5331268310547,74.3794708251953,51.2423057556152,34.5704803466797,67.9141311645508,70.670295715332,60.4957809448242,80.8448181152344,2.61538461538462,38.3323319414935,18.9391943502546,19.3931375912388,18311000,75814112291.3505,128478668195.311,77631259484.0668,81508267909.9603,High income,17.1518320374148,126.713681393707,0.311120978677988,277759.00189734,2.09040427207947,1.03988084793091,196086,564657,92836,0.461463515656991,1.32884858868216,0.218477744150691,28.23677,16.88751,45.12428,,,,94.8499984741211,93.142795775,74,70,77,8.142,7.36,93.142795775,mec,137.0852509,87.5,75,"(1995,2000]"
AUS,1997,600481.5625,3.49987483024597,27.0386427640915,32.5154291232435,3.48171471893489,2.91601721853344,3.93438576690031,1.06646440416061,60.9078330993652,45.6190910339356,76.1965789794922,51.5561332702637,32.5068664550781,70.6053924560547,70.2595291137695,58.7313041687012,81.7877426147461,0.224887556221881,38.0748112251054,19.1748110450196,18.9000001800858,18517000,83327594302.7078,142462396198.128,82133354202.5356,89572974742.1209,High income,16.8604399218349,123.80386213234,0.301972693575704,276958.472941264,1.83410060405731,0.979761636257172,184253,549865,93403,0.433495670995671,1.29367824204781,0.219751082251082,24.38889,17.82518,42.21407,,,,95.0500030517578,93.1232179455,75.5,70,77,8.184,7.66,93.1232179455,mec,122.3726273,87.5,75,"(1995,2000]"
AUS,1998,620507.3125,3.5127477645874,27.29352414608,33.2443516564054,3.50388487767615,2.92665251175,2.21701587412588,1.06352932165654,62.1378860473633,46.5504264831543,77.725341796875,53.0586738586426,33.0426559448242,73.0746917724609,71.2170944213867,60.0581970214844,82.3759918212891,0.860134629768157,40.0704305582242,19.5955769201339,20.4748536380903,18711000,78166587533.0665,148985311440.695,81674014786.6784,98751160049.6818,High income,16.6227102280443,113.523135518038,0.310226043079842,245347.009336016,1.57779693603516,0.91964248418808,199501,585160,109802,0.525198890111568,1.54047038630225,0.289060648979355,29.04799,22.18978,51.23777,,,,95.4000015258789,93.457096221,75.6,70,79.4,8.226,7.96,93.457096221,mec,142.8822784,87.5,75,"(1995,2000]"
AUS,1999,651636.75,3.52566766738892,27.3383259773254,34.5437262299716,3.54222594848548,2.93726132628369,3.83410708093317,1.06088145336871,65.0540084838867,51.0022850036621,79.1057052612305,55.3869323730469,35.3724327087402,75.4014358520508,74.7210464477539,66.6321182250977,82.8099746704102,1.48312940304038,39.1346484106034,18.3438927598724,20.790755650731,18926000,71285875422.9853,151839709909.041,80794585787.6927,103800024811.939,High income,16.6318584422572,122.484629604784,0.328501305003677,245212.608404916,1.32149338722229,0.859523332118988,226248,707390,158014,0.55009093296247,1.71992161286872,0.384189335070947,29.81991,23.24334,53.06325,,,,95.6500015258789,93.845813869,76.4,70,79.4,8.268,8.26,93.845813869,mec,176.5441742,87.5,75,"(1995,2000]"
AUS,2000,671467.1875,3.53863549232483,24.4897395372391,35.2183414349154,3.56156701038952,2.94789813989736,1.93410619040457,1.06368136136701,64.9846343994141,51.0844650268555,78.8847961425781,56.2347984313965,35.8106880187988,76.6589126586914,73.7344589233399,66.3582458496094,81.1106796264649,4.45743514797225,41.0290111758291,19.4346594389549,21.5943517368742,19153000,80697104816.9315,166859361919.433,89664636061.0438,116305497460.382,High income,16.3521054485931,119.11440135211,0.323197856376766,256138.972580834,1.06518971920013,0.799404120445252,214836,685280,144142,0.541054577416016,1.72584613757307,0.363014992356492,29.78108,22.64024,52.42132,7.81,8.31,8.56,96.0774230957031,94.1130293365,77.1,70,79,8.31,8.56,94.1130293365,mec,160.7804108,87.5,75,"(1995,2000]"
AUS,2001,692855.0625,3.52751183509827,25.8058220148087,35.9578509214917,3.58234744478894,2.95847338750544,2.07804343994198,1.05752476080858,66.2478942871094,53.1857261657715,79.3100662231445,56.9179229736328,36.5502281188965,77.2856140136719,75.5778732299805,69.8212280273438,81.3345184326172,4.4071353620147,44.3652083634724,22.2257207126709,22.1394876508015,19413000,84096812278.6305,181279224728.968,83770526993.6675,115172296857.005,High income,16.1928805330616,118.198371187395,0.319474311027232,231803.62033615,1.06518971920013,0.799404120445252,244189,721634,149188,0.649086665745181,1.91819863690976,0.396561440069749,31.71468,30.11563,61.83031,7.8,8.3,8.54,95.837028503418,95.1465960345,77.4,70,79,8.3,8.54,95.1465960345,mec,185.9325409,87.5,75,"(2000,2005]"
AUS,2002,709405.25,3.51642346382141,27.8775840997696,36.4260995315754,3.59528553780482,2.96914140512756,1.29380930158787,1.0668017622113,64.7814788818359,55.6149711608887,73.9479827880859,56.9696197509766,37.9012641906738,76.037971496582,72.5933303833008,73.3286743164063,71.8579940795899,2.98157453936349,41.5572758742756,20.77459420115,20.7826816731256,19651400,81986709920.4688,180285668102.617,82018627040.6028,116726236190.571,High income,16.1454699621544,126.805097277137,0.335823450479936,243524.011789316,1.06518971920013,0.799404120445252,279247,837157,152869,0.659226436385441,1.97630064353467,0.360882251568704,35.46621,28.79507,64.26128,7.59,7.98,8.56,95.8495559692383,96.1585541065,77.3,70,77.4,7.98,8.56,96.1585541065,mec,207.1223907,87.5,75,"(2000,2005]"
AUS,2003,740710.1875,3.50536966323853,29.5395791530609,37.605282249073,3.62714452587639,2.98046491292973,3.18589880715692,1.13235078021745,67.0917358398438,57.7928886413574,76.3905944824219,57.5213661193848,38.5271148681641,76.5156097412109,76.6621170043945,77.0586624145508,76.2655792236328,2.73259596616783,40.2961446264483,19.0950858969237,21.2010587295246,19895400,89076295864.8806,181183690437.973,98900407687.8276,132130861651.716,High income,16.0262726015152,125.193565926091,0.343837216878689,273457.321235208,1.06518971920013,0.799404120445252,397861,1208457,231921,0.740792254340641,2.25007121910348,0.43182237117721,39.27211,32.13558,71.40769,7.62,8.04,8.51,95.6486282348633,96.109214856,77.4,70,77,8.04,8.51,96.109214856,mec,252.2295227,87.5,75,"(2000,2005]"
AUS,2004,767738.9375,3.49435067176819,30.2066832780838,38.4861852207182,3.6502993514646,2.99315039876523,2.31548255882039,1.2685485835493,67.1046905517578,57.1658172607422,77.043571472168,56.8703536987305,36.6263313293457,77.114387512207,77.3390274047852,77.7053070068359,76.972770690918,2.34325522482587,37.1207343685942,17.2032857977397,19.9174485708545,20127400,105368473467.065,183520542269.015,121992459809.361,149967061141.43,High income,15.8499879431969,118.086424767507,0.330836331459857,324352.893994733,1.06518971920013,0.799404120445252,514156,1464477,261364,0.784106679354971,2.2333809144729,0.398589646222027,42.94786,33.20573,76.15359,7.49,7.92,8.21,95.8654174804687,96.15320345,77.9,70,77.2,7.92,8.21,96.15320345,mec,233.1786346,87.5,75,"(2000,2005]"
AUS,2005,824074.0625,3.4833664894104,29.8033356666565,40.7173284362833,3.70665376194367,3.00760664560144,5.63544104790781,1.44562468362146,66.9738464355469,56.7012214660645,77.246467590332,57.727222442627,35.7291221618652,79.7253189086914,76.2204666137695,77.6733169555664,74.7676086425781,2.69183168316831,39.2711826369216,18.2651015697588,21.0060810671628,20394800,126651631333.634,189868172855.929,145657795820.177,168712122028.776,High income,15.7901082520314,123.187926783761,0.332077621121277,350888.402538811,1.06518971920013,0.799404120445252,500688,1574136,319899,0.682170627129706,2.1447075670027,0.435851670997039,32.58141,27.00798,59.58939,7.48,7.48,8.3,96.4313354492188,96.8163134705,79,70,77.2,7.48,8.3,96.8163134705,mec,207.0457001,,,"(2000,2005]"
AUS,2006,841303.3125,3.472416639328,29.4558763504028,40.8923594832242,3.71094323589653,3.02400901601134,0.428947395285606,1.64023704098968,68.3649520874024,58.8421516418457,77.8877563476563,58.5544967651367,36.1601104736328,80.9488830566406,78.1754150390625,81.5242080688477,74.8266372680664,3.55528773727028,41.6042270907138,19.8939212990376,21.7103057916763,20697900,148419436957.173,195509680422.443,161970649895.178,182435436079.834,High income,15.7754206485806,128.788175485022,0.340312637395202,386900.156389349,1.06518971920013,0.799404120445252,626833,2053506,440768,0.802783982049732,2.62992172371751,0.564490845568272,36.96765,32.39924,69.36689,7.5,7.51,8.34,,96.263802428,79.9,70,77.4,7.51,8.34,96.263802428,mec,251.197876,,,"(2005,2010]"
AUS,2007,864473.8125,3.46150135993958,29.9468994140625,41.2702365905928,3.72014157649807,3.04197943609012,0.919834060153502,1.79704200787851,69.4281234741211,60.7176933288574,78.1385803222656,59.4583358764649,37.4893035888672,81.427375793457,79.3979263305664,83.9460830688477,74.8497619628906,2.32761128891476,42.0514396834877,20.2036088949588,21.8478307885289,20827600,172356912930.831,203606834634.019,186383763837.638,201709707401.245,High income,15.7237801471806,136.417680977104,0.354395660285282,442279.033159842,1.06518971920013,0.799404120445252,805525,2601526,593550,0.851167135295976,2.74893197953881,0.627181345277833,39.82032,34.66793,74.48825,7.54,7.54,8.43,,96.1474804635,81.1,70,83.8,7.54,8.43,96.1474804635,mec,283.7260742,,,"(2005,2010]"
AUS,2008,911606.6875,3.45062017440796,27.514436841011,42.7132240387581,3.75450856874656,3.06070006460069,3.43669922484997,1.87206285105677,66.4961776733399,56.337028503418,76.6553268432617,58.501106262207,35.9609413146973,81.0412673950195,74.4912490844727,76.7131118774414,72.2693939208984,4.35029854990047,42.8703326982714,20.1616732338809,22.7086594643905,21249200,212503133393.017,211769616749.843,239348254252.462,230841755690.111,High income,15.6463583941274,145.676818389763,0.348087448199323,513542.127340222,1.06518971920013,0.799404120445252,615066,2103381,334388,0.593666117463783,2.0301984369435,0.322753697467393,29.15787,23.13967,52.29754,7.47,7.47,8.34,,96.484109316,82.2,80,83.8,7.47,8.34,96.484109316,mec,183.5879059,,,"(2005,2010]"
AUS,2009,907823.1875,3.43977355957031,26.6271740198135,41.7600396268732,3.73193989249331,3.07910973972323,-2.25686762532553,1.84096751225415,67.4645538330078,57.7391166687012,77.1899871826172,57.4088668823242,34.0017166137695,80.8160247802734,77.5202407836914,81.4765167236328,73.56396484375,1.77111716621252,45.7979042094362,23.0048129381936,22.7930912712426,21691700,213439846856.133,216862009826.376,211475482255.927,222936469392.435,High income,15.5700609819953,145.552992205637,0.33486871642234,434864.97306691,1.06518971920013,0.799404120445252,867220,2885282,581478,0.882772689239013,2.93702653346662,0.591906203493142,43.39075,35.97916,79.36991,7.51,7.52,8.41,,96.1859330065,82.6,80,84.8,7.52,8.41,96.1859330065,mec,286.8447571,,,"(2005,2010]"
AUS,2010,992193.25,3.4289608001709,25.1145601272583,44.8549000486666,3.80343283668788,3.09648506009203,7.14929441945671,1.73753203688025,67.856559753418,57.0009002685547,78.7122192382813,58.8176307678223,33.4319267272949,84.2033309936524,76.8954925537109,80.5698699951172,73.2211074829102,2.91834002677376,40.6496717288741,19.810007754315,20.8396639745591,22031750,227050118911.301,227050118911.301,238851404915,238851404915,High income,15.4836136172753,164.053912470138,0.337929523170302,515558.145605556,1.06518971920013,0.799404120445252,1043721,3419851,691867,0.837673438332681,2.74471659165185,0.555281161113858,40.68026,34.66852,75.34878,7.52,7.52,8.55,,96.7911085085,82.6,80,85.1,7.52,8.55,96.7911085085,mec,294.5,,,"(2005,2010]"
AUS,2011,1045440.625,3.44216704368591,25.7591098546982,46.5057811421777,3.83957663050375,3.11261709574318,3.61437938158735,1.61320356511485,67.8292999267578,55.8441047668457,79.8145217895508,59.3535766601563,33.2921485900879,85.4150085449219,76.3050537109375,78.3960723876953,74.2140274047852,3.30385015608744,41.9067330593482,21.4364170540906,20.4703160052576,22340024,299391698708.469,229003172112.431,285898649314.798,263374227544.442,High income,15.3405697478458,173.350340626366,0.341701628260483,611578.743407619,1.06518971920013,0.799404120445252,1053231,3527426,639978,0.700943703871316,2.34756387304587,0.425916584031572,35.98404,27.12507,63.10911,7.66,7.66,8.57,,97.879480903,82.5,80,84.4,7.66,8.57,97.879480903,lec,249.2706757,,,"(2010,2015]"
AUS,2012,1053801.75,3.45542430877686,27.2827386856079,46.1751241977792,3.83244121580078,3.1277184026297,-0.713541470296875,1.51013068865149,66.5107955932617,53.6470146179199,79.3745651245117,56.6493453979492,30.6999340057373,82.598747253418,76.3722305297852,76.5940856933594,76.150390625,1.76278015613193,43.2103466719308,21.4808284059974,21.7295182659334,22733465,332126211590.019,239544342707.556,335971334295.731,293297626218.407,High income,15.2587978440865,159.025595857312,0.335383216892027,628111.418688238,1.32149338722229,0.859523332118988,1168973,3923041,749983,0.749978667778722,2.51690762987794,0.481167016857267,38.77441,30.00594,68.78035,7.71,7.71,8.41,,97.80305609,83.1,80,86.2,7.71,8.41,97.80305609,lec,250.4809265,,,"(2010,2015]"
